"Facility ID","Facility Name","Certification Number","Street Address","City","State","Zip","County","Area Office","Phone","Website","Census Date","Week Difference","Week Difference Category","Bed Type","Total Capacity","Available Capacity","Category","Latitude","Longitude"
"4826","Seton Health at Schuyler Ridge Residential Healthcare","4552300N","1 Abele Boulevard","Clifton Park","NY","12065","Saratoga","Capital District Regional Office","518-371-1400","http://www.sphp.com/schuyler-ridge-cc","05/20/2020","0","0","NHBEDSAV","109","11","4","42.868931","-73.781731"
"4826","Seton Health at Schuyler Ridge Residential Healthcare","4552300N","1 Abele Boulevard","Clifton Park","NY","12065","Saratoga","Capital District Regional Office","518-371-1400","http://www.sphp.com/schuyler-ridge-cc","05/20/2020","0","0","ADHCPSLOTSAV","25","0","0","42.868931","-73.781731"
"4887","Bronx Gardens Rehabilitation and Nursing Center","7000397N","2175 Quarry Rd","Bronx","NY","10457","Bronx","Metropolitan Area Regional Office - New York City","718-960-3910","http://www.bronxgardens.com/","05/20/2020","0","0","NHBEDSAV","199","17","4","40.852428","-73.890343"
"4887","Bronx Gardens Rehabilitation and Nursing Center","7000397N","2175 Quarry Rd","Bronx","NY","10457","Bronx","Metropolitan Area Regional Office - New York City","718-960-3910","http://www.bronxgardens.com/","05/20/2020","0","0","VENTBEDSAV","22","4","2","40.852428","-73.890343"
"4887","Bronx Gardens Rehabilitation and Nursing Center","7000397N","2175 Quarry Rd","Bronx","NY","10457","Bronx","Metropolitan Area Regional Office - New York City","718-960-3910","http://www.bronxgardens.com/","05/20/2020","0","0","ADHCPSLOTSAV","30","30","5","40.852428","-73.890343"
"4898","Father Baker Manor","1435302N","6400 Powers Road","Orchard Park","NY","14127","Erie","Western Regional Office - Buffalo","716-667-0001","http://www.chsbuffalo.org/Facilities/NursingHomes/FatherBaker","05/20/2020","0","0","NHBEDSAV","160","63","5","42.732235","-78.752365"
"5538","The Highlands at Brighton","2750306N","5901 Lac De Ville Blvd","Rochester","NY","14618","Monroe","Western Regional Office - Rochester","585-442-7960","http://www.urmc.rochester.edu/highlands-at-brighton/","05/20/2020","0","0","NHBEDSAV","145","21","5","43.112316","-77.593231"
"5538","The Highlands at Brighton","2750306N","5901 Lac De Ville Blvd","Rochester","NY","14618","Monroe","Western Regional Office - Rochester","585-442-7960","http://www.urmc.rochester.edu/highlands-at-brighton/","05/20/2020","0","0","VENTBEDSAV","20","3","2","43.112316","-77.593231"
"5538","The Highlands at Brighton","2750306N","5901 Lac De Ville Blvd","Rochester","NY","14618","Monroe","Western Regional Office - Rochester","585-442-7960","http://www.urmc.rochester.edu/highlands-at-brighton/","05/20/2020","0","0","BIBEDSAV","15","0","0","43.112316","-77.593231"
"5546","Hopkins Center for Rehabilitation and Healthcare","7001395N","155 Dean Street","Brooklyn","NY","11217","Kings","Metropolitan Area Regional Office - New York City","718-694-6700","http://www.hopkinscenter.com/","05/20/2020","0","0","NHBEDSAV","288","104","5","40.686268","-73.987091"
"5567","Casa Promesa","7000373N","308 East 175 Street","Bronx","NY","10457","Bronx","Metropolitan Area Regional Office - New York City","718-960-7604","https://www.acacianetwork.org/","05/20/2020","0","0","NHBEDSAV","108","95","5","40.846584","-73.904533"
"5638","Westhampton Care Center","5158302N","78 Old Country Road","Westhampton","NY","11977","Suffolk","Metropolitan Area Regional Office - Long Island","631-288-0101","http://westhamptonrehab.com/","05/20/2020","0","0","NHBEDSAV","180","33","5","40.825905","-72.678040"
"5670","Schervier Pavilion","3529301N","22 Van Duzer Place","Warwick","NY","10990","Orange","Metropolitan Area Regional Office - New Rochelle","845-987-5656","https://www.stanthonycommunityhosp.org/long-term-care-schervier-pavilion","05/20/2020","0","0","NHBEDSAV","120","0","0","41.262131","-74.358994"
"5670","Schervier Pavilion","3529301N","22 Van Duzer Place","Warwick","NY","10990","Orange","Metropolitan Area Regional Office - New Rochelle","845-987-5656","https://www.stanthonycommunityhosp.org/long-term-care-schervier-pavilion","05/20/2020","0","0","ADHCPSLOTSAV","24","0","0","41.262131","-74.358994"
"5710","Nassau Rehabilitation & Nursing Center","2906305N","One Greenwich Street","Hempstead","NY","11550","Nassau","Metropolitan Area Regional Office - Long Island","516-565-4800","http://www.nassauecf.com/","05/13/2020","1","1","ADHCPSLOTSAV","55","25","5","40.706181","-73.623581"
"5710","Nassau Rehabilitation & Nursing Center","2906305N","One Greenwich Street","Hempstead","NY","11550","Nassau","Metropolitan Area Regional Office - Long Island","516-565-4800","http://www.nassauecf.com/","05/13/2020","1","1","NHBEDSAV","280","55","5","40.706181","-73.623581"
"5714","Finger Lakes Center for Living","0501000N","20 Park Avenue","Auburn","NY","13021","Cayuga","Central New York Regional Office","315-255-7188","http://www.auburnhospital.org/programs-services/fingerlakes-center-for-living.php","05/13/2020","1","1","NHBEDSAV","80","11","4","42.942368","-76.565025"
"5716","Highlands Living Center","2763300N","500 Hahnemann Trail","Pittsford","NY","14534","Monroe","Western Regional Office - Rochester","585-383-1700","https://www.highlandsatpittsford.org/living-options/living-center/","05/20/2020","0","0","NHBEDSAV","122","6","3","43.087677","-77.498650"
"5716","Highlands Living Center","2763300N","500 Hahnemann Trail","Pittsford","NY","14534","Monroe","Western Regional Office - Rochester","585-383-1700","https://www.highlandsatpittsford.org/living-options/living-center/","05/20/2020","0","0","ADHCPSLOTSAV","20","0","0","43.087677","-77.498650"
"5751","Western New York State Veterans Home","1801305N","220 Richmond Avenue","Batavia","NY","14020","Genesee","Western Regional Office - Buffalo","585-345-2000","http://www.nysvets.org/homes/batavia/default.aspx","05/20/2020","0","0","NHBEDSAV","126","17","4","43.009151","-78.198471"
"5760","Wingate of Dutchess","1320301N","3 Summit Court","Fishkill","NY","12524","Dutchess","Metropolitan Area Regional Office - New Rochelle","845-896-1500","http://wingatehealthcare.com/locations/wingate-at-fishkill-dutchess/","05/20/2020","0","0","NHBEDSAV","160","11","4","41.540852","-73.886665"
"5760","Wingate of Dutchess","1320301N","3 Summit Court","Fishkill","NY","12524","Dutchess","Metropolitan Area Regional Office - New Rochelle","845-896-1500","http://wingatehealthcare.com/locations/wingate-at-fishkill-dutchess/","05/20/2020","0","0","VENTBEDSAV","26","25","5","41.540852","-73.886665"
"5774","Elderwood at Wheatfield","3121304N","2600 Niagara Falls Boulevard","Niagara Falls","NY","14304","Niagara","Western Regional Office - Buffalo","716-215-8000","http://www.elderwood.com/locations/crestwood.php","05/20/2020","0","0","NHBEDSAV","123","32","5","43.092342","-78.906151"
"5790","Oneida Center for Rehabilitation and Nursing","3202317N","1445 Kemble Street","Utica","NY","13501","Oneida","Central New York Regional Office","315-732-0100","https://centershealthcare.com/oneida_center/","05/20/2020","0","0","NHBEDSAV","120","2","1","43.093094","-75.242401"
"5904","Queens Boulevard Extended Care Facility","7003410N","61-11 Queens Boulevard","Woodside","NY","11377","Queens","Metropolitan Area Regional Office - New York City","718-205-0287","http://www.qbecf.com/","05/20/2020","0","0","ADHCPSLOTSAV","30","30","5","40.741615","-73.903488"
"5904","Queens Boulevard Extended Care Facility","7003410N","61-11 Queens Boulevard","Woodside","NY","11377","Queens","Metropolitan Area Regional Office - New York City","718-205-0287","http://www.qbecf.com/","05/20/2020","0","0","NHBEDSAV","280","110","5","40.741615","-73.903488"
"5905","Kendal at Ithaca","5401308N","2230 North Triphammer Road","Ithaca","NY","14850","Tompkins","Central New York Regional Office","607-266-5310","http://kai.kendal.org/","05/20/2020","0","0","NHBEDSAV","48","6","3","42.476295","-76.481880"
"5907","Northern Manhattan Rehabilitation and Nursing Center","7002355N","116 East 125th St","New York","NY","10035","New York","Metropolitan Area Regional Office - New York City","212-426-1284","http://www.nmrehab.org/","05/20/2020","0","0","NHBEDSAV","320","93","5","40.804615","-73.938118"
"6009","Meadowbrook Care Center, Inc","2904301N","320 West Merrick Road","Freeport","NY","11520","Nassau","Metropolitan Area Regional Office - Long Island","516-377-8200","http://meadowbrooklongisland.com/","05/20/2020","0","0","NHBEDSAV","282","84","5","40.651974","-73.594452"
"6009","Meadowbrook Care Center, Inc","2904301N","320 West Merrick Road","Freeport","NY","11520","Nassau","Metropolitan Area Regional Office - Long Island","516-377-8200","http://meadowbrooklongisland.com/","05/20/2020","0","0","SCATTERBEDSAV","30","9","3","40.651974","-73.594452"
"6009","Meadowbrook Care Center, Inc","2904301N","320 West Merrick Road","Freeport","NY","11520","Nassau","Metropolitan Area Regional Office - Long Island","516-377-8200","http://meadowbrooklongisland.com/","05/20/2020","0","0","VENTBEDSAV","10","7","3","40.651974","-73.594452"
"6037","Union Plaza Care Center","7003393N","33-23 Union Street","Flushing","NY","11354","Queens","Metropolitan Area Regional Office - New York City","718-670-0700","http://unionplazacares.com/","05/20/2020","0","0","NHBEDSAV","280","96","5","40.767384","-73.827042"
"6050","Townhouse Center for Rehabilitation & Nursing","2950318N","755 Hempstead Turnpike","Uniondale","NY","11553","Nassau","Metropolitan Area Regional Office - Long Island","516-565-1900","http://townhouserehab.com/","05/13/2020","1","1","NHBEDSAV","280","51","5","40.715366","-73.600990"
"6050","Townhouse Center for Rehabilitation & Nursing","2950318N","755 Hempstead Turnpike","Uniondale","NY","11553","Nassau","Metropolitan Area Regional Office - Long Island","516-565-1900","http://townhouserehab.com/","05/13/2020","1","1","VENTBEDSAV","20","0","0","40.715366","-73.600990"
"6057","MVHS Rehabilitation and Nursing Center","3227305N","1650 Champlin Avenue","Utica","NY","13502","Oneida","Central New York Regional Office","315-624-8600","https://mvhealthsystem.org/rnc","05/20/2020","0","0","NHBEDSAV","202","31","5","43.099613","-75.275528"
"6057","MVHS Rehabilitation and Nursing Center","3227305N","1650 Champlin Avenue","Utica","NY","13502","Oneida","Central New York Regional Office","315-624-8600","https://mvhealthsystem.org/rnc","05/20/2020","0","0","VENTBEDSAV","5","0","0","43.099613","-75.275528"
"6057","MVHS Rehabilitation and Nursing Center","3227305N","1650 Champlin Avenue","Utica","NY","13502","Oneida","Central New York Regional Office","315-624-8600","https://mvhealthsystem.org/rnc","05/20/2020","0","0","ADHCPSLOTSAV","50","0","0","43.099613","-75.275528"
"6083","Nottingham RCHF","3353301N","1305 Nottingham Road","Jamesville","NY","13078","Onondaga","Central New York Regional Office","315-446-0123","https://www.lorettocny.org/locations/nottingham","05/13/2020","1","1","NHBEDSAV","40","2","1","43.010296","-76.086212"
"6141","Helen Hayes Hospital RHCF","4322300N","51 N Route 9W","West Haverstraw","NY","10993","Rockland","Metropolitan Area Regional Office - New Rochelle","845-786-4000","http://www.helenhayeshospital.org/","05/20/2020","0","0","NHBEDSAV","25","25","5","41.213886","-73.986000"
"6166","Incarnation Childrens Center Inc","7002357N","142 Audubon Ave","New York","NY","10032","New York","Metropolitan Area Regional Office - New York City","212-928-2590","http://incarnationchildrenscenter.org/","05/20/2020","0","0","PEDBEDSAV","21","7","3","40.843231","-73.936455"
"6171","Putnam Ridge","3950302N","46 Mt Ebo Road North","Brewster","NY","10509","Putnam","Metropolitan Area Regional Office - New Rochelle","845-278-3636","http://www.putnamridge.com/","05/20/2020","0","0","NHBEDSAV","160","38","5","41.439941","-73.572128"
"6171","Putnam Ridge","3950302N","46 Mt Ebo Road North","Brewster","NY","10509","Putnam","Metropolitan Area Regional Office - New Rochelle","845-278-3636","http://www.putnamridge.com/","05/20/2020","0","0","ADHCPSLOTSAV","30","30","5","41.439941","-73.572128"
"6232","The Grand Rehabilitation and Nursing at River Valley","1302309N","140 Main St","Poughkeepsie","NY","12601","Dutchess","Metropolitan Area Regional Office - New Rochelle","845-454-7600","http://facilities.thegrandhealthcare.com/rivervalley","05/20/2020","0","0","NHBEDSAV","160","10","4","41.705238","-73.933678"
"6232","The Grand Rehabilitation and Nursing at River Valley","1302309N","140 Main St","Poughkeepsie","NY","12601","Dutchess","Metropolitan Area Regional Office - New Rochelle","845-454-7600","http://facilities.thegrandhealthcare.com/rivervalley","05/20/2020","0","0","ADHCPSLOTSAV","30","0","0","41.705238","-73.933678"
"6237","Wingate at Beacon","1301301N","10 Hastings Dr","Beacon","NY","12508","Dutchess","Metropolitan Area Regional Office - New Rochelle","845-440-1600","http://wingatehealthcare.com/locations/wingate-beacon/","05/20/2020","0","0","NHBEDSAV","160","79","5","41.509468","-73.958267"
"6248","Buena Vida Continuing Care & Rehab Center","7001383N","48 Cedar Street","Brooklyn","NY","11221","Kings","Metropolitan Area Regional Office - New York City","718-455-6200","https://profiles.health.ny.gov/nursing_home/view/150901","05/20/2020","0","0","NHBEDSAV","240","44","5","40.696934","-73.927689"
"6250","Adira at Riverside Rehabilitation and Nursing","5907318N","120 Odell Ave","Yonkers","NY","10701","Westchester","Metropolitan Area Regional Office - New Rochelle","914-964-3333","http://adirariverside.com/","05/20/2020","0","0","NHBEDSAV","120","29","5","40.970741","-73.886269"
"6250","Adira at Riverside Rehabilitation and Nursing","5907318N","120 Odell Ave","Yonkers","NY","10701","Westchester","Metropolitan Area Regional Office - New Rochelle","914-964-3333","http://adirariverside.com/","05/20/2020","0","0","VENTBEDSAV","8","1","1","40.970741","-73.886269"
"6300","New York State Veterans Home at Montrose","5951300N","2090 Albany Post Rd","Montrose","NY","10548","Westchester","Metropolitan Area Regional Office - New Rochelle","914-788-6000","http://www.nysvets.org/homes/montrose/default.aspx","05/06/2020","2","2","NHBEDSAV","252","70","5","41.243610","-73.925385"
"6312","Fulton Commons Care Center Inc","2950317N","60 Merrick Ave","East Meadows","NY","11554","Nassau","Metropolitan Area Regional Office - Long Island","516-222-9300","http://www.fultoncommons.com/","05/20/2020","0","0","NHBEDSAV","280","55","5","40.721088","-73.577988"
"6313","Jefferson's Ferry","5151317N","500 Mather Drive","So  Setauket","NY","11720","Suffolk","Metropolitan Area Regional Office - Long Island","631-650-2600","http://www.jeffersonsferry.org/","05/20/2020","0","0","NHBEDSAV","60","23","5","40.898117","-73.079689"
"6324","Island Nursing and Rehab Center","5151318N","5537 Expressway Drive North","Holtsville","NY","11742","Suffolk","Metropolitan Area Regional Office - Long Island","631-758-3336","http://www.islandnursing.org/","05/20/2020","0","0","NHBEDSAV","120","60","5","40.823509","-73.026375"
"6334","Maria Regina Residence Inc","5154321N","1725 Brentwood Rd - Bldg 1","Brentwood","NY","11717","Suffolk","Metropolitan Area Regional Office - Long Island","631-273-4500","http://www.mariareginaresidence.org/","05/20/2020","0","0","NHBEDSAV","188","76","5","40.772499","-73.246109"
"6334","Maria Regina Residence Inc","5154321N","1725 Brentwood Rd - Bldg 1","Brentwood","NY","11717","Suffolk","Metropolitan Area Regional Office - Long Island","631-273-4500","http://www.mariareginaresidence.org/","05/20/2020","0","0","ADHCPSLOTSAV","30","30","5","40.772499","-73.246109"
