Measurement Year,Measurement Period,Program Type,Plan Name,Plan ID,CG Area,CG Domain,Domain Rating,Measure Name,Measure Category,Measure Type,Region,Critical Value,Average of Critical Values,Domain Score,Average of Domain Scores,Standard Deviation of Domain Scores,Total Stars,Average of Total Stars,Standard Deviation of Total Stars,Member Services Phone Numbers,Web Sites
2018,2018 January - June,FIDA,VillageCareMAX Full Advantage FIDA,3866988,Satisfaction with Care,Timeliness of Aide,N/A,Timeliness of Home Health Aide,Satisfaction,Prevalence,N/A,,,,,,,,,1-800-469-6292,www.villagecaremax.org
2018,2018 January - June,FIDA,VillageCareMAX Full Advantage FIDA,3866988,Stability or Improvement,ADL Stable or Improved,N/A,ADL Stable or Improved,Quality,Over-Time,N/A,,,,,,,,,1-800-469-6292,www.villagecaremax.org
2018,2018 January - June,FIDA,VillageCareMAX Full Advantage FIDA,3866988,Stability or Improvement,Pain Intensity Stable or Improved,N/A,Pain Intensity Stable or Improved,Quality,Over-Time,N/A,,,,,,,,,1-800-469-6292,www.villagecaremax.org
2018,2018 January - June,FIDA,VillageCareMAX Full Advantage FIDA,3866988,Stability or Improvement,Shortness of Breath Stable or Improved,N/A,Shortness of Breath Stable or Improved,Quality,Over-Time,N/A,,,,,,,,,1-800-469-6292,www.villagecaremax.org
2018,2018 January - June,FIDA,VillageCareMAX Full Advantage FIDA,3866988,Stability or Improvement,Urinary Continence Stable or Improved,N/A,Urinary Continence Stable or Improved,Quality,Over-Time,N/A,,,,,,,,,1-800-469-6292,www.villagecaremax.org
2018,2018 January - June,MAP,VillageCareMAX Total Advantage,4682248,Overall,Overall,3,Overall,Overall,Overall,New York City,,,,,,,,,1-800-469-6292,www.villagecaremax.org
2018,2018 January - June,MAP,VillageCareMAX Total Advantage,4682248,Preventive Care,Advance Directives,N/A,Talked About Appointing for Health Decisions,Quality,Prevalence,New York City,1.69,,0.23,0.23,1,38,36,5.26,1-800-469-6292,www.villagecaremax.org
2018,2018 January - June,MAP,VillageCareMAX Total Advantage,4682248,Preventive Care,Patient Safety,4,No falls with Injury,Quality,Prevalence,New York City,3.29,3.29,1.43,-0.56,3.79,38,36,5.26,1-800-469-6292,www.villagecaremax.org
2018,2018 January - June,MAP,VillageCareMAX Total Advantage,4682248,Preventive Care,Prevention,3,Dental Exam,Quality,Prevalence,New York City,3.29,3.29,0.2,-1.03,4.31,38,36,5.26,1-800-469-6292,www.villagecaremax.org
2018,2018 January - June,MAP,VillageCareMAX Total Advantage,4682248,Preventive Care,Prevention,3,Eye Exam,Quality,Prevalence,New York City,3.29,3.29,0.2,-1.03,4.31,38,36,5.26,1-800-469-6292,www.villagecaremax.org
2018,2018 January - June,MAP,VillageCareMAX Total Advantage,4682248,Preventive Care,Prevention,3,Influenza Vaccination,Quality,Prevalence,New York City,3.29,3.29,0.2,-1.03,4.31,38,36,5.26,1-800-469-6292,www.villagecaremax.org
2018,2018 January - June,MAP,VillageCareMAX Total Advantage,4682248,Preventive Care,Prevention,3,Hearing Exam,Quality,Prevalence,New York City,3.29,3.29,0.2,-1.03,4.31,38,36,5.26,1-800-469-6292,www.villagecaremax.org
2018,2018 January - June,MAP,VillageCareMAX Total Advantage,4682248,Preventive Care,Prevention,3,Mammogram,Quality,Prevalence,New York City,3.25,3.29,0.2,-1.03,4.31,38,36,5.26,1-800-469-6292,www.villagecaremax.org
2018,2018 January - June,MAP,VillageCareMAX Total Advantage,4682248,Preventive Care,Prevention,3,Pneumococcal Vaccination,Quality,Prevalence,New York City,3.29,3.29,0.2,-1.03,4.31,38,36,5.26,1-800-469-6292,www.villagecaremax.org
2018,2018 January - June,MAP,VillageCareMAX Total Advantage,4682248,Quality of Life,Quality of Life,3,Not Lonely or Not Distressed,Quality,Prevalence,New York City,3.29,3.29,0.15,-0.51,3.27,38,36,5.26,1-800-469-6292,www.villagecaremax.org
2018,2018 January - June,MAP,VillageCareMAX Total Advantage,4682248,Quality of Life,Quality of Life,3,Involved in Decisions,Satisfaction,Prevalence,New York City,1.69,3.29,0.15,-0.51,3.27,38,36,5.26,1-800-469-6292,www.villagecaremax.org
2018,2018 January - June,MAP,VillageCareMAX Total Advantage,4682248,Satisfaction with Care,Rating of Care Manager,N/A,Rating of Care Manager,Satisfaction,Prevalence,New York City,1.69,,0.01,0.01,1,38,36,5.26,1-800-469-6292,www.villagecaremax.org
2018,2018 January - June,MAP,VillageCareMAX Total Advantage,4682248,Satisfaction with Care,Rating of Health Plan,N/A,Rating of Health Plan,Satisfaction,Prevalence,New York City,1.69,,-0.04,-0.04,1,38,36,5.26,1-800-469-6292,www.villagecaremax.org
2018,2018 January - June,MAP,VillageCareMAX Total Advantage,4682248,Satisfaction with Care,Rating of Regular Visiting Nurse,N/A,Rating of Regular Visiting Nurse,Satisfaction,Prevalence,New York City,1.69,,-0.05,-0.05,1,38,36,5.26,1-800-469-6292,www.villagecaremax.org
2018,2018 January - June,MAP,VillageCareMAX Total Advantage,4682248,Satisfaction with Care,Timeliness of Aide,N/A,Timeliness of Home Health Aide,Satisfaction,Prevalence,New York City,1.69,,-0.1,-0.1,1,38,36,5.26,1-800-469-6292,www.villagecaremax.org
2018,2018 January - June,MAP,VillageCareMAX Total Advantage,4682248,Stability or Improvement,ADL Stable or Improved,3,ADL Stable or Improved,Quality,Over-Time,New York City,3.29,3.29,-0.04,0.1,4.33,38,36,5.26,1-800-469-6292,www.villagecaremax.org
2018,2018 January - June,MAP,VillageCareMAX Total Advantage,4682248,Stability or Improvement,Pain Intensity Stable or Improved,3,Pain Intensity Stable or Improved,Quality,Over-Time,New York City,3.29,3.29,0.05,-0.62,4.13,38,36,5.26,1-800-469-6292,www.villagecaremax.org
2018,2018 January - June,MAP,VillageCareMAX Total Advantage,4682248,Stability or Improvement,Shortness of Breath Stable or Improved,3,Shortness of Breath Stable or Improved,Quality,Over-Time,New York City,3.29,3.29,-0.09,-0.34,4.81,38,36,5.26,1-800-469-6292,www.villagecaremax.org
2018,2018 January - June,MAP,VillageCareMAX Total Advantage,4682248,Stability or Improvement,Urinary Continence Stable or Improved,4,Urinary Continence Stable or Improved,Quality,Over-Time,New York City,3.29,3.29,2.24,0.11,3.8,38,36,5.26,1-800-469-6292,www.villagecaremax.org
2018,2018 January - June,PARTIAL,VNS CHOICE MLTC,1750467,Overall,Overall,4,Overall,Overall,Overall,Central,,,,,,,,,1-855-282-4642,www.vnsnychoice.org
2018,2018 January - June,PARTIAL,VNS CHOICE MLTC,1750467,Preventive Care,Advance Directives,3,Talked About Appointing for Health Decisions,Quality,Prevalence,Central,1.69,1.69,0.74,0.23,1,39,36,5.26,1-855-282-4642,www.vnsnychoice.org
2018,2018 January - June,PARTIAL,VNS CHOICE MLTC,1750467,Preventive Care,Patient Safety,3,No falls with Injury,Quality,Prevalence,Central,3.29,3.29,1.14,-0.56,3.79,39,36,5.26,1-855-282-4642,www.vnsnychoice.org
2018,2018 January - June,PARTIAL,VNS CHOICE MLTC,1750467,Preventive Care,Prevention,5,Dental Exam,Quality,Prevalence,Central,3.29,3.29,6.66,-1.03,4.31,39,36,5.26,1-855-282-4642,www.vnsnychoice.org
2018,2018 January - June,PARTIAL,VNS CHOICE MLTC,1750467,Preventive Care,Prevention,5,Eye Exam,Quality,Prevalence,Central,3.29,3.29,6.66,-1.03,4.31,39,36,5.26,1-855-282-4642,www.vnsnychoice.org
2018,2018 January - June,PARTIAL,VNS CHOICE MLTC,1750467,Preventive Care,Prevention,5,Influenza Vaccination,Quality,Prevalence,Central,3.29,3.29,6.66,-1.03,4.31,39,36,5.26,1-855-282-4642,www.vnsnychoice.org
2018,2018 January - June,PARTIAL,VNS CHOICE MLTC,1750467,Preventive Care,Prevention,5,Hearing Exam,Quality,Prevalence,Central,3.29,3.29,6.66,-1.03,4.31,39,36,5.26,1-855-282-4642,www.vnsnychoice.org
2018,2018 January - June,PARTIAL,VNS CHOICE MLTC,1750467,Preventive Care,Prevention,5,Mammogram,Quality,Prevalence,Central,3.25,3.29,6.66,-1.03,4.31,39,36,5.26,1-855-282-4642,www.vnsnychoice.org
2018,2018 January - June,PARTIAL,VNS CHOICE MLTC,1750467,Preventive Care,Prevention,5,Pneumococcal Vaccination,Quality,Prevalence,Central,3.29,3.29,6.66,-1.03,4.31,39,36,5.26,1-855-282-4642,www.vnsnychoice.org
2018,2018 January - June,PARTIAL,VNS CHOICE MLTC,1750467,Quality of Life,Quality of Life,5,Not Lonely or Not Distressed,Quality,Prevalence,Central,3.29,2.49,3.98,-0.51,3.27,39,36,5.26,1-855-282-4642,www.vnsnychoice.org
2018,2018 January - June,PARTIAL,VNS CHOICE MLTC,1750467,Quality of Life,Quality of Life,5,Involved in Decisions,Satisfaction,Prevalence,Central,1.69,2.49,3.98,-0.51,3.27,39,36,5.26,1-855-282-4642,www.vnsnychoice.org
2018,2018 January - June,PARTIAL,VNS CHOICE MLTC,1750467,Satisfaction with Care,Rating of Care Manager,1,Rating of Care Manager,Satisfaction,Prevalence,Central,1.69,1.69,-2.17,0.01,1,39,36,5.26,1-855-282-4642,www.vnsnychoice.org
2018,2018 January - June,PARTIAL,VNS CHOICE MLTC,1750467,Satisfaction with Care,Rating of Health Plan,3,Rating of Health Plan,Satisfaction,Prevalence,Central,1.69,1.69,0.44,-0.04,1,39,36,5.26,1-855-282-4642,www.vnsnychoice.org
2018,2018 January - June,PARTIAL,VNS CHOICE MLTC,1750467,Satisfaction with Care,Rating of Regular Visiting Nurse,2,Rating of Regular Visiting Nurse,Satisfaction,Prevalence,Central,1.69,1.69,-1.17,-0.05,1,39,36,5.26,1-855-282-4642,www.vnsnychoice.org
2018,2018 January - June,PARTIAL,VNS CHOICE MLTC,1750467,Satisfaction with Care,Timeliness of Aide,4,Timeliness of Home Health Aide,Satisfaction,Prevalence,Central,1.69,1.69,0.57,-0.1,1,39,36,5.26,1-855-282-4642,www.vnsnychoice.org
2018,2018 January - June,PARTIAL,VNS CHOICE MLTC,1750467,Stability or Improvement,ADL Stable or Improved,3,ADL Stable or Improved,Quality,Over-Time,Central,3.29,3.29,0.09,0.1,4.33,39,36,5.26,1-855-282-4642,www.vnsnychoice.org
2018,2018 January - June,PARTIAL,VNS CHOICE MLTC,1750467,Stability or Improvement,Pain Intensity Stable or Improved,4,Pain Intensity Stable or Improved,Quality,Over-Time,Central,3.29,3.29,4.15,-0.62,4.13,39,36,5.26,1-855-282-4642,www.vnsnychoice.org
2018,2018 January - June,PARTIAL,VNS CHOICE MLTC,1750467,Stability or Improvement,Shortness of Breath Stable or Improved,2,Shortness of Breath Stable or Improved,Quality,Over-Time,Central,3.29,3.29,-2.93,-0.34,4.81,39,36,5.26,1-855-282-4642,www.vnsnychoice.org
2018,2018 January - June,PARTIAL,VNS CHOICE MLTC,1750467,Stability or Improvement,Urinary Continence Stable or Improved,4,Urinary Continence Stable or Improved,Quality,Over-Time,Central,3.29,3.29,3.06,0.11,3.8,39,36,5.26,1-855-282-4642,www.vnsnychoice.org
2018,2018 January - June,PARTIAL,VNS CHOICE MLTC,1750467,Overall,Overall,4,Overall,Overall,Overall,Hudson Valley,,,,,,,,,1-855-282-4642,www.vnsnychoice.org
2018,2018 January - June,PARTIAL,VNS CHOICE MLTC,1750467,Preventive Care,Advance Directives,3,Talked About Appointing for Health Decisions,Quality,Prevalence,Hudson Valley,1.69,1.69,0.74,0.23,1,39,36,5.26,1-855-282-4642,www.vnsnychoice.org
2018,2018 January - June,PARTIAL,VNS CHOICE MLTC,1750467,Preventive Care,Patient Safety,3,No falls with Injury,Quality,Prevalence,Hudson Valley,3.29,3.29,1.14,-0.56,3.79,39,36,5.26,1-855-282-4642,www.vnsnychoice.org
2018,2018 January - June,PARTIAL,VNS CHOICE MLTC,1750467,Preventive Care,Prevention,5,Dental Exam,Quality,Prevalence,Hudson Valley,3.29,3.29,6.66,-1.03,4.31,39,36,5.26,1-855-282-4642,www.vnsnychoice.org
2018,2018 January - June,PARTIAL,VNS CHOICE MLTC,1750467,Preventive Care,Prevention,5,Eye Exam,Quality,Prevalence,Hudson Valley,3.29,3.29,6.66,-1.03,4.31,39,36,5.26,1-855-282-4642,www.vnsnychoice.org
2018,2018 January - June,PARTIAL,VNS CHOICE MLTC,1750467,Preventive Care,Prevention,5,Influenza Vaccination,Quality,Prevalence,Hudson Valley,3.29,3.29,6.66,-1.03,4.31,39,36,5.26,1-855-282-4642,www.vnsnychoice.org
2018,2018 January - June,PARTIAL,VNS CHOICE MLTC,1750467,Preventive Care,Prevention,5,Hearing Exam,Quality,Prevalence,Hudson Valley,3.29,3.29,6.66,-1.03,4.31,39,36,5.26,1-855-282-4642,www.vnsnychoice.org
2018,2018 January - June,PARTIAL,VNS CHOICE MLTC,1750467,Preventive Care,Prevention,5,Mammogram,Quality,Prevalence,Hudson Valley,3.25,3.29,6.66,-1.03,4.31,39,36,5.26,1-855-282-4642,www.vnsnychoice.org
2018,2018 January - June,PARTIAL,VNS CHOICE MLTC,1750467,Preventive Care,Prevention,5,Pneumococcal Vaccination,Quality,Prevalence,Hudson Valley,3.29,3.29,6.66,-1.03,4.31,39,36,5.26,1-855-282-4642,www.vnsnychoice.org
2018,2018 January - June,PARTIAL,VNS CHOICE MLTC,1750467,Quality of Life,Quality of Life,5,Not Lonely or Not Distressed,Quality,Prevalence,Hudson Valley,3.29,2.49,3.98,-0.51,3.27,39,36,5.26,1-855-282-4642,www.vnsnychoice.org
2018,2018 January - June,PARTIAL,VNS CHOICE MLTC,1750467,Quality of Life,Quality of Life,5,Involved in Decisions,Satisfaction,Prevalence,Hudson Valley,1.69,2.49,3.98,-0.51,3.27,39,36,5.26,1-855-282-4642,www.vnsnychoice.org
2018,2018 January - June,PARTIAL,VNS CHOICE MLTC,1750467,Satisfaction with Care,Rating of Care Manager,1,Rating of Care Manager,Satisfaction,Prevalence,Hudson Valley,1.69,1.69,-2.17,0.01,1,39,36,5.26,1-855-282-4642,www.vnsnychoice.org
2018,2018 January - June,PARTIAL,VNS CHOICE MLTC,1750467,Satisfaction with Care,Rating of Health Plan,3,Rating of Health Plan,Satisfaction,Prevalence,Hudson Valley,1.69,1.69,0.44,-0.04,1,39,36,5.26,1-855-282-4642,www.vnsnychoice.org
2018,2018 January - June,PARTIAL,VNS CHOICE MLTC,1750467,Satisfaction with Care,Rating of Regular Visiting Nurse,2,Rating of Regular Visiting Nurse,Satisfaction,Prevalence,Hudson Valley,1.69,1.69,-1.17,-0.05,1,39,36,5.26,1-855-282-4642,www.vnsnychoice.org
2018,2018 January - June,PARTIAL,VNS CHOICE MLTC,1750467,Satisfaction with Care,Timeliness of Aide,4,Timeliness of Home Health Aide,Satisfaction,Prevalence,Hudson Valley,1.69,1.69,0.57,-0.1,1,39,36,5.26,1-855-282-4642,www.vnsnychoice.org
2018,2018 January - June,PARTIAL,VNS CHOICE MLTC,1750467,Stability or Improvement,ADL Stable or Improved,3,ADL Stable or Improved,Quality,Over-Time,Hudson Valley,3.29,3.29,0.09,0.1,4.33,39,36,5.26,1-855-282-4642,www.vnsnychoice.org
2018,2018 January - June,PARTIAL,VNS CHOICE MLTC,1750467,Stability or Improvement,Pain Intensity Stable or Improved,4,Pain Intensity Stable or Improved,Quality,Over-Time,Hudson Valley,3.29,3.29,4.15,-0.62,4.13,39,36,5.26,1-855-282-4642,www.vnsnychoice.org
2018,2018 January - June,PARTIAL,VNS CHOICE MLTC,1750467,Stability or Improvement,Shortness of Breath Stable or Improved,2,Shortness of Breath Stable or Improved,Quality,Over-Time,Hudson Valley,3.29,3.29,-2.93,-0.34,4.81,39,36,5.26,1-855-282-4642,www.vnsnychoice.org
2018,2018 January - June,PARTIAL,VNS CHOICE MLTC,1750467,Stability or Improvement,Urinary Continence Stable or Improved,4,Urinary Continence Stable or Improved,Quality,Over-Time,Hudson Valley,3.29,3.29,3.06,0.11,3.8,39,36,5.26,1-855-282-4642,www.vnsnychoice.org
2018,2018 January - June,PARTIAL,VNS CHOICE MLTC,1750467,Overall,Overall,4,Overall,Overall,Overall,Long Island,,,,,,,,,1-855-282-4642,www.vnsnychoice.org
2018,2018 January - June,PARTIAL,VNS CHOICE MLTC,1750467,Preventive Care,Advance Directives,3,Talked About Appointing for Health Decisions,Quality,Prevalence,Long Island,1.69,1.69,0.74,0.23,1,39,36,5.26,1-855-282-4642,www.vnsnychoice.org
2018,2018 January - June,PARTIAL,VNS CHOICE MLTC,1750467,Preventive Care,Patient Safety,3,No falls with Injury,Quality,Prevalence,Long Island,3.29,3.29,1.14,-0.56,3.79,39,36,5.26,1-855-282-4642,www.vnsnychoice.org
2018,2018 January - June,PARTIAL,VNS CHOICE MLTC,1750467,Preventive Care,Prevention,5,Dental Exam,Quality,Prevalence,Long Island,3.29,3.29,6.66,-1.03,4.31,39,36,5.26,1-855-282-4642,www.vnsnychoice.org
2018,2018 January - June,PARTIAL,VNS CHOICE MLTC,1750467,Preventive Care,Prevention,5,Eye Exam,Quality,Prevalence,Long Island,3.29,3.29,6.66,-1.03,4.31,39,36,5.26,1-855-282-4642,www.vnsnychoice.org
2018,2018 January - June,PARTIAL,VNS CHOICE MLTC,1750467,Preventive Care,Prevention,5,Influenza Vaccination,Quality,Prevalence,Long Island,3.29,3.29,6.66,-1.03,4.31,39,36,5.26,1-855-282-4642,www.vnsnychoice.org
2018,2018 January - June,PARTIAL,VNS CHOICE MLTC,1750467,Preventive Care,Prevention,5,Hearing Exam,Quality,Prevalence,Long Island,3.29,3.29,6.66,-1.03,4.31,39,36,5.26,1-855-282-4642,www.vnsnychoice.org
2018,2018 January - June,PARTIAL,VNS CHOICE MLTC,1750467,Preventive Care,Prevention,5,Mammogram,Quality,Prevalence,Long Island,3.25,3.29,6.66,-1.03,4.31,39,36,5.26,1-855-282-4642,www.vnsnychoice.org
2018,2018 January - June,PARTIAL,VNS CHOICE MLTC,1750467,Preventive Care,Prevention,5,Pneumococcal Vaccination,Quality,Prevalence,Long Island,3.29,3.29,6.66,-1.03,4.31,39,36,5.26,1-855-282-4642,www.vnsnychoice.org
2018,2018 January - June,PARTIAL,VNS CHOICE MLTC,1750467,Quality of Life,Quality of Life,5,Not Lonely or Not Distressed,Quality,Prevalence,Long Island,3.29,2.49,3.98,-0.51,3.27,39,36,5.26,1-855-282-4642,www.vnsnychoice.org
2018,2018 January - June,PARTIAL,VNS CHOICE MLTC,1750467,Quality of Life,Quality of Life,5,Involved in Decisions,Satisfaction,Prevalence,Long Island,1.69,2.49,3.98,-0.51,3.27,39,36,5.26,1-855-282-4642,www.vnsnychoice.org
2018,2018 January - June,PARTIAL,VNS CHOICE MLTC,1750467,Satisfaction with Care,Rating of Care Manager,1,Rating of Care Manager,Satisfaction,Prevalence,Long Island,1.69,1.69,-2.17,0.01,1,39,36,5.26,1-855-282-4642,www.vnsnychoice.org
2018,2018 January - June,PARTIAL,VNS CHOICE MLTC,1750467,Satisfaction with Care,Rating of Health Plan,3,Rating of Health Plan,Satisfaction,Prevalence,Long Island,1.69,1.69,0.44,-0.04,1,39,36,5.26,1-855-282-4642,www.vnsnychoice.org
2018,2018 January - June,PARTIAL,VNS CHOICE MLTC,1750467,Satisfaction with Care,Rating of Regular Visiting Nurse,2,Rating of Regular Visiting Nurse,Satisfaction,Prevalence,Long Island,1.69,1.69,-1.17,-0.05,1,39,36,5.26,1-855-282-4642,www.vnsnychoice.org
2018,2018 January - June,PARTIAL,VNS CHOICE MLTC,1750467,Satisfaction with Care,Timeliness of Aide,4,Timeliness of Home Health Aide,Satisfaction,Prevalence,Long Island,1.69,1.69,0.57,-0.1,1,39,36,5.26,1-855-282-4642,www.vnsnychoice.org
2018,2018 January - June,PARTIAL,VNS CHOICE MLTC,1750467,Stability or Improvement,ADL Stable or Improved,3,ADL Stable or Improved,Quality,Over-Time,Long Island,3.29,3.29,0.09,0.1,4.33,39,36,5.26,1-855-282-4642,www.vnsnychoice.org
2018,2018 January - June,PARTIAL,VNS CHOICE MLTC,1750467,Stability or Improvement,Pain Intensity Stable or Improved,4,Pain Intensity Stable or Improved,Quality,Over-Time,Long Island,3.29,3.29,4.15,-0.62,4.13,39,36,5.26,1-855-282-4642,www.vnsnychoice.org
2018,2018 January - June,PARTIAL,VNS CHOICE MLTC,1750467,Stability or Improvement,Shortness of Breath Stable or Improved,2,Shortness of Breath Stable or Improved,Quality,Over-Time,Long Island,3.29,3.29,-2.93,-0.34,4.81,39,36,5.26,1-855-282-4642,www.vnsnychoice.org
2018,2018 January - June,PARTIAL,VNS CHOICE MLTC,1750467,Stability or Improvement,Urinary Continence Stable or Improved,4,Urinary Continence Stable or Improved,Quality,Over-Time,Long Island,3.29,3.29,3.06,0.11,3.8,39,36,5.26,1-855-282-4642,www.vnsnychoice.org
2018,2018 January - June,PARTIAL,VNS CHOICE MLTC,1750467,Overall,Overall,4,Overall,Overall,Overall,New York City,,,,,,,,,1-855-282-4642,www.vnsnychoice.org
2018,2018 January - June,PARTIAL,VNS CHOICE MLTC,1750467,Preventive Care,Advance Directives,3,Talked About Appointing for Health Decisions,Quality,Prevalence,New York City,1.69,1.69,0.74,0.23,1,39,36,5.26,1-855-282-4642,www.vnsnychoice.org
2018,2018 January - June,PARTIAL,VNS CHOICE MLTC,1750467,Preventive Care,Patient Safety,3,No falls with Injury,Quality,Prevalence,New York City,3.29,3.29,1.14,-0.56,3.79,39,36,5.26,1-855-282-4642,www.vnsnychoice.org
